,author,date,text,n_likes,n_reposts,with_photo,is_repost?
1313,dying,17 июл 2015,"привет , я   скучный , пока",691,7,False,False
1314,dying,17 июл 2015,"у   все   любовь ,  а   у   я   подруга   катя .",629,9,False,False
1315,dying,17 июл 2015,6 : 14   to   6 : 49am,617,6,True,False
1316,dying,17 июл 2015,"когда   у   ты   все   налаживаться ,  появляться   бывший .",1375,14,False,False
1317,dying,17 июл 2015,"иногда   я   хотеться   становиться   милый   и   нежный ,  но   к   черта   весь   этот   бред .",856,14,False,False
1318,dying,17 июл 2015,переставать   я   сниться,712,10,False,False
1319,dying,17 июл 2015,карий   глаз   восхитительный,1080,21,False,False
1320,dying,17 июл 2015,"это   поразительно ,  как   в   один   момент   наш   жизнь   мы   становиться   очень   близкий   с   кто-нибудь ,  а   потом   становиться   абсолютно   чужой .  вы   быть   молча   проходить   мимо   друг   друг ,  не   говорить   ни   слово .  без   единый   взгляд .  этот   человек ,  который   ты   однажды   так   хорошо   знать ,  который   знать   о   твой   страх ,  твой   желание ,  твой   мечта ,  твой   прошлое , —  сейчас   проходить   мимо ,  смотреть   сквозь   ты .",1001,14,True,False
1321,dying,17 июл 2015,сам   мой   любимый   в   уборка   квартира   это   гоняться   за   кошка   с   пылесос,838,12,False,False
1322,dying,17 июл 2015,"я   бы   умирать ,  но   мама   не   разрешать .",1060,22,False,False
1323,dying,17 июл 2015,над   мы   разный   небо .,596,6,False,False
1324,dying,17 июл 2015,"подруга   много ,  а   хороший   один",907,18,False,False
1325,dying,17 июл 2015,—  не   взрослеть .,880,14,True,False
1326,dying,17 июл 2015,"функция  "" второй   шанс ""  успешно   отключать .  ценить   с   первый !",847,17,False,False
1327,dying,17 июл 2015,"обнимать   я   кто  -  нибудь ,  пожалуйста",859,18,False,False
1328,dying,17 июл 2015,как   рано   уже   не   быть .,705,16,False,False
1329,dying,17 июл 2015,"а   ты   попробовать   почувствовать   то ,  что   чувствовать   я .",665,10,False,False
1330,dying,17 июл 2015,"—  ужасный   момент ,  когда   твой   гнев   переходить   в   слеза .",1032,15,True,False
1331,dying,17 июл 2015,"что   быть   далеко   не   знать ,  но   я   любить   ты ,  правда .",699,10,False,False
1332,dying,17 июл 2015,я   на   14   февраль,659,5,True,False
1333,dying,17 июл 2015,"весь   человек   как   человек ,  а   я   солнышко",750,10,False,False
1334,dying,17 июл 2015,"полин   надо   беречь ,  они   же   принцесски",447,5,False,False
1335,dying,17 июл 2015,ну   в   темнота   вроде   красивый,1170,14,False,False
1336,dying,16 июл 2015,"закрывать   глаз   а   там   ты .  ну ,  здравствовать .",1088,16,False,False
1337,dying,16 июл 2015,grustno   pizd * z,664,6,False,False
1338,dying,16 июл 2015,"ты   такой   думать   о   он ,  а   он   такой   нет",1102,15,False,False
1339,dying,16 июл 2015,иногда   нужно   решаться   и   начинать   новый   жизнь .,1499,19,True,False
1340,dying,16 июл 2015,семейный   положение :  стесняться .,1022,7,False,False
1341,dying,16 июл 2015,я   слишком   стремный   для   счастие,1051,6,False,False
1342,dying,16 июл 2015,я   тип   из   себя   весь   такой   скромный .,773,16,False,False
1343,dying,16 июл 2015,я  -  принцесск,630,9,False,False
1344,dying,16 июл 2015,"я   понимать ,  что   школа  —  это   важный ,  и   образование  —  это   важный ,  но   я   казаться ,  что   быть   огромный   разница   между   здравый   количество   испытание ,  чтобы   достигать   успех ,  и   пребывание   в   такой   сильный   стресс ,  что   ты   просто   ломаться   и   плакать .",620,8,True,False
